participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2D,total_body_variability2D,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
34,14.0,Man / Männlich,3.0,5.0,61.0,langsam_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,langsam,langsam_g_ch2,1.0534418259614915,16.086933332131423,1424.4524791615463,-2.6536605,-1.4516069,920.7161907053952,0.2589966017097348,0.2630520586723737,743.6045076552057,41.0,19.0
10,25.0,Man / Männlich,1.0,3.0,70.0,rennen_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,rennen,rennen_g_ch1,0.4208908690830151,16.34327459639488,261.03348541558466,-2.1890655,-5.0522804,666.1975834202196,0.21559922984521618,0.2684829944504976,543.3424754628812,33.0,20.0
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,Donner_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,Donner,Donner_g_ch3,1.7957540339407037,4.535393038158669,800.0000000000116,10.810007,9.551928,112.67907100173676,0.4117584905996625,12.285568034899583,89.80694162894088,6.0,20.0
19,57.0,Woman / Weiblich,1.0,2.0,39.0,Donner_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,Donner,Donner_g_ch1,1.1798223308937006,5.111938223725765,928.0230327956192,11.093881,8.755071,950.828518917313,0.6035416863120344,0.5923586982629896,772.5140394370862,38.0,25.0
42,35.0,Man / Männlich,2.0,4.0,30.0,Donner_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,Donner,Donner_g_ch3,1.1641167206866772,4.373577524895065,871.4358086967659,11.032151,8.341681,549.4147535767052,0.05893936377129605,0.06075478515719368,446.5469346266472,6.0,20.0
8,24.0,Woman / Weiblich,4.0,5.0,54.0,rennen_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,rennen,rennen_g_ch1,0.5911378959051178,16.17731291286769,204.00039099897836,-2.7050436,-3.3760462,418.7505564549695,0.046368159899573436,0.11885916013782705,312.97957095232516,26.0,14.0
38,9.0,Woman / Weiblich,1.0,2.0,48.0,kalt_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,kalt,kalt_g_ch2,0.6380101583208161,3.600825137732084,2914.41804778414,12.880073,7.287671,1174.2117173818951,0.041700452834442014,8.822194452974067,721.9299064629749,43.0,26.0
47,23.0,Woman / Weiblich,1.0,3.0,62.0,kalt_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,kalt,kalt_g_ch3,0.762626827040392,3.701625302365885,1333.3333333333308,12.197673,7.318353,1885.7395248226248,0.16272853818131772,10.687225118884133,1333.3333333333308,3.0,13.0
33,55.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,langsam,langsam_g_ch2,0.7944452242517567,15.82388127345905,680.8479715063406,-2.7416627,-1.516682,376.6915596665725,0.026563554538191037,0.600361465843374,166.73862713883136,31.0,39.0
53,32.0,Woman / Weiblich,1.0,3.0,50.0,Donner_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,Donner,Donner_g_ch3,2.207512524540366,16.820961073058253,710.1930583710707,1.0548275,-0.27884734,320.9911657385511,0.0106513819936227,0.3118016202977181,260.19305837106833,11.0,3.0
47,23.0,Woman / Weiblich,1.0,3.0,62.0,rennen_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,rennen,rennen_g_ch3,0.7779923451361158,15.258913156572817,281.3754936613816,-2.1876688,-4.04506,109.99872509618103,0.24734983997138626,0.13695795474649408,58.90912201703884,3.0,13.0
8,24.0,Woman / Weiblich,4.0,5.0,54.0,kalt_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,kalt,kalt_g_ch1,0.5572725872092468,3.786981669896851,2195.1163799405977,12.526427,6.28906,1117.2434709482854,0.02924067939066921,0.13739607489444428,559.8701090791865,26.0,14.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,Donner_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,Donner,Donner_g_ch1,1.5490952774970634,5.147692884780502,680.2233699287773,10.898728,9.442403,123.07075829254154,0.3047170102282526,0.01853845259163034,78.10996340456882,34.0,4.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,Donner_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,Donner,Donner_g_ch3,1.9028995172943584,14.795142058817673,730.3390009390935,0.37932393,-0.53680587,163.9321364294662,0.12400968068697527,9.222631539568695,70.04914855142727,17.0,25.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,rennen_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,rennen,rennen_g_ch3,0.8958008064007971,15.784185981156016,297.8777320602587,-1.9968559,-3.8239896,18.27446216135009,0.36545657257580677,0.43234185532192804,13.21676013863464,6.0,43.0
57,50.0,Woman / Weiblich,1.0,2.0,30.0,Donner_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,Donner,Donner_g_ch3,1.92772544280184,14.865364433362778,522.5587297977142,1.1380389,-0.47266528,154.52727421193742,0.004933506321491032,0.35395002789106655,108.00133844055813,29.0,50.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,kalt_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,kalt,kalt_g_ch3,0.7774068496469478,4.852629790551361,512.3174170399338,11.1118765,7.0313544,395.0611085563466,0.2150989753516216,0.5771165701324437,279.34924962673347,6.0,43.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,rennen_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,rennen,rennen_g_ch1,0.4235008553748343,15.473522576272748,414.8479009601692,-1.8676072,-5.417142,196.91768056221,0.16343216524911075,0.3914748840914051,32.95504466603944,15.0,5.0
37,52.0,Woman / Weiblich,2.0,3.0,74.0,langsam_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,langsam,langsam_g_ch2,0.9951644030962606,15.887849824196536,1776.383782510444,-2.1723545,-1.3232281,726.5757909136298,0.21351838919775434,0.7097455161494359,584.9129051095383,37.0,29.0
40,,,,,,rennen_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,rennen,rennen_g_ch2,1.029021301272799,16.842315648495806,404.0775913704764,-1.9868727,-2.1357393,112.50565559197784,0.4024833121964386,0.6260783365047509,89.9771464200158,,
24,66.0,Woman / Weiblich,1.0,5.0,60.0,leise_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,leise,leise_g_ch2,0.3373290617347957,1.8492672843858449,874.9999999999985,11.555825,3.7471578,292.970332989246,0.022426488059407113,0.4091532932470434,207.16089490448405,31.0,17.0
11,25.0,Woman / Weiblich,1.0,4.0,76.0,leise_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,leise,leise_g_ch1,0.5383686709473571,1.6847669135693737,0.0,10.077227,3.8379633,1477.7787540115207,0.0037330621077503734,0.3477577083227108,1044.946687753452,0.0,6.0
16,27.0,Man / Männlich,1.0,2.0,30.0,kalt_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,kalt,kalt_g_ch1,0.8340699338463522,13.37228735244683,41.66666666670767,-0.3480526,-4.8943224,2393.260979499197,0.07830360990618668,10.031921829199064,1953.74030009386,17.0,40.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,rennen_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,rennen,rennen_g_ch2,0.6265379890763603,16.216237311991055,494.0547377904922,-2.8109772,-2.823175,464.3627868742328,0.04273398094995895,0.31310786913820365,364.41852857887505,30.0,7.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,langsam_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,langsam,langsam_g_ch3,0.9253197359695072,15.931723925129049,1319.0905708189289,-1.7847984,-1.8193988,604.298639708205,0.21083504559120858,1.8301817372652973,438.61160939136334,15.0,4.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,Donner_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,Donner,Donner_g_ch2,1.2884327286534392,13.254854007100592,1483.333333333329,-0.5296557,-1.124175,1005.6861178864089,0.2633684823919096,9.68650081880038,39.449746607983116,24.0,6.0
50,62.0,Man / Männlich,1.0,2.0,75.0,langsam_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,langsam,langsam_g_ch3,1.130628161340704,15.845970498949724,1946.0682048144251,-0.5766357,-2.244072,1079.296938828407,0.12065624164857991,0.5227237824296509,765.6355235451485,12.0,5.0
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,leise_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,leise,leise_g_ch1,0.5014270337573254,1.450190701869785,0.0,10.047103,3.8809452,0.3717977959810061,0.04514140523243204,0.17740420471797735,0.0,2.0,23.0
15,44.0,Woman / Weiblich,1.0,5.0,70.0,leise_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,leise,leise_g_ch1,0.4887016155158976,1.2873720044499095,0.0,10.090656,4.0339756,0.4979785680015913,0.10430767967731941,0.3063367701429274,0.0,33.0,30.0
58,28.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,leise,leise_g_ch3,0.4542779996974364,1.5837740637288995,1249.9999999999984,11.922981,3.6825612,1767.7680821745544,0.10134191141165821,0.2805969936809656,1249.9999999999984,22.0,30.0
20,,,,,,langsam_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,langsam,langsam_g_ch1,0.4877263964748397,15.20724274598752,1172.8988007691814,-1.7102039,-4.3216333,287.5645826210161,0.17715434316878947,1.1823098416226774,112.31910105448856,,
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,langsam_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,langsam,langsam_g_ch3,0.3350078261724679,5.199833530449853,1212.6828822579514,11.949643,6.374179,400.86877661003047,0.06662584880559635,0.1892728886265882,134.54650723932036,6.0,20.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,leise_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,leise,leise_g_ch1,0.1875114723490996,1.2552248522452096,0.0,10.696281,5.635625,1.843844739206567,0.08602401469094789,0.6398197602189124,0.0,35.0,5.0
34,14.0,Man / Männlich,3.0,5.0,61.0,Donner_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,Donner,Donner_g_ch2,1.3456002344455316,14.57386549348452,391.66666666665674,-0.981672,-1.0512129,549.9806171101616,0.5503738963643168,1.7530540786524345,366.5089518271261,41.0,19.0
41,29.0,Woman / Weiblich,1.0,3.0,50.0,langsam_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,langsam,langsam_g_ch3,0.8744505591509635,15.121492940947403,804.577661424768,-0.20810482,-3.0603337,402.6043611570153,0.10281190984706678,1.622145811120257,325.40996110806265,,
19,57.0,Woman / Weiblich,1.0,2.0,39.0,langsam_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,langsam,langsam_g_ch1,0.6648807396436291,16.389552587610197,1060.5796997146929,-2.6664662,-2.7840466,467.60591436144585,0.29057421742588396,0.6878601618127096,200.38962720786435,38.0,25.0
12,25.0,Man / Männlich,1.0,4.0,55.0,kalt_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,kalt,kalt_g_ch1,0.7467260072268149,2.430920463210838,3631.10219978209,13.177946,7.4990964,3520.204162947262,0.5605651752502512,2.0850421872671108,2839.4355331154215,0.0,21.0
49,50.0,Man / Männlich,1.0,3.0,80.0,leise_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,leise,leise_g_ch3,1.0649179959186126,2.08776577967939,3464.202159269011,13.0444145,7.587703,4249.403538574854,0.1609030029524141,0.7149600081947152,3464.202159269011,22.0,52.0
22,59.0,Woman / Weiblich,1.0,3.0,69.0,langsam_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,langsam,langsam_g_ch2,0.9342689013421388,15.019676554814565,851.1068660929742,-1.789585,-1.4867629,1395.2704938394686,0.24293215651569444,1.1738603678952213,1135.3736248296964,37.0,19.0
52,21.0,Man / Männlich,1.0,3.0,53.0,leise_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,leise,leise_g_ch3,0.461599189612414,1.387412304221232,0.0,10.316338,4.0499315,1219.575189934366,0.3610475952137325,0.8385243141672927,862.369152715677,0.0,7.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,leise_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,leise,leise_g_ch3,0.4387414357784771,1.5725094984329775,0.0,10.376933,4.0889244,0.9263466484653236,0.07590798002642535,0.5932735530684228,0.0,6.0,43.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,kalt_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,kalt,kalt_g_ch1,0.9858085150364156,4.515305624511264,750.0000000000013,11.537361,7.8360724,1060.6684348456258,0.595490744344754,2.72559861641344,750.0000000000013,,
4,60.0,Woman / Weiblich,1.0,3.0,86.0,langsam_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,langsam,langsam_g_ch1,1.1501440208624871,15.522753632959231,1210.1373935092245,-0.4552409,-2.455132,1104.1325199010598,0.5265726208069527,1.2254142372181551,900.0858100563714,28.0,26.0
37,52.0,Woman / Weiblich,2.0,3.0,74.0,rennen_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,rennen,rennen_g_ch2,0.7254041264141418,16.497813316516808,237.0848959308555,-2.3729231,-3.4116771,225.15069056680787,0.48504217897693525,1.9334172837277368,173.66057613190947,37.0,29.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,langsam_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,langsam,langsam_g_ch1,0.7726818480671941,16.312676788461633,942.4986280617732,-1.6599835,-2.3239193,248.58939248021585,0.2535165645997203,0.5276928644737531,169.85302850543167,15.0,5.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,kalt_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,kalt,kalt_g_ch3,0.7472090931579347,3.800411588668762,1266.113914481801,12.053675,7.1475244,1816.3546448237423,0.23161874008157068,1.1392531865876108,1308.8860855181954,6.0,40.0
56,21.0,Man / Männlich,2.0,2.0,80.0,leise_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,leise,leise_g_ch3,0.330520700634722,10.521936308762884,3391.666666666687,12.391325,4.21304,4796.553033688698,0.06218821013075898,9.388389815342276,3391.666666666687,1.0,50.0
26,,Woman / Weiblich,,,,langsam_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,langsam,langsam_g_ch2,0.4818528112441307,16.345367806216107,857.73846300526,-1.6210856,-5.0019035,322.5201241244632,0.1310892474487242,0.14979588767734953,20.492485171634257,,
8,24.0,Woman / Weiblich,4.0,5.0,54.0,leise_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,leise,leise_g_ch1,0.380859975166416,0.812682173487185,1599.9999999999957,12.145078,3.9315808,2262.7432952546906,0.051792243472224275,0.177226912148587,1599.9999999999957,26.0,14.0
51,21.0,Man / Männlich,1.0,2.0,60.0,kalt_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,kalt,kalt_g_ch3,0.465802207920642,3.600252660734308,300.2819855291562,11.312099,6.6235094,1583.9824112020272,0.5141648892777454,0.09081630994924117,1278.492939953501,41.0,15.0
33,55.0,Man / Männlich,1.0,2.0,80.0,rennen_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,rennen,rennen_g_ch2,0.4456200924548742,15.578914707212318,506.1475089585119,-2.9210951,-2.791366,384.90164723578783,0.06114718154982135,0.11789329408107463,283.11771659367776,31.0,39.0
17,,Woman / Weiblich,,,,langsam_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,langsam,langsam_g_ch1,0.3443166296550406,15.487247286671249,789.9661309997846,-2.9786918,-3.1917667,1024.402955741204,0.4445292458563874,0.6859186573247165,813.432710201213,,
0,,,,,,langsam_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,langsam,langsam_g_ch1,0.7716386493038967,16.74363875206766,479.1677003167054,-2.2880077,-3.6604285,,,,,,
47,23.0,Woman / Weiblich,1.0,3.0,62.0,leise_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,leise,leise_g_ch3,1.1146201268188811,3.284653213771784,605.6829631513933,11.017017,8.002638,1887.4758971544643,0.049047938442710715,0.5899244824662935,1490.9150181952673,3.0,13.0
20,,,,,,rennen_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,rennen,rennen_g_ch1,0.3681484599187852,14.980330209025569,819.7386905996121,-1.5344203,-4.5649204,864.9753298613406,0.08386216579881439,0.17570532226502955,686.6124753828032,,
31,36.0,Woman / Weiblich,1.0,5.0,12.0,leise_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,leise,leise_g_ch2,0.5207929476373785,12.478942494025969,646.5005514019045,-1.4155965,-2.5712013,914.477909164908,0.12829851976337348,10.902034183190885,646.5005514019045,9.0,39.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,Donner_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,Donner,Donner_g_ch1,1.053054107261501,16.27428473047779,996.9046547091572,-0.1457802,-2.4564035,1115.9997538248606,0.10340111556892184,11.763052116409629,802.7630254221267,8.0,43.0
36,15.0,Man / Männlich,1.0,3.0,45.0,kalt_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,kalt,kalt_g_ch2,0.697777678954619,13.09201357909857,2024.999999999996,-0.4077564,-2.7963176,754.2491815011698,0.34222713629729407,1.515548575778567,533.3333333333367,0.0,2.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,rennen_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,rennen,rennen_g_ch1,0.5443390297464425,16.244016933053977,570.8550929729238,-1.5879213,-5.2070603,274.9323230897087,0.026983893569508366,0.7132290256050453,127.78967035254368,35.0,5.0
19,57.0,Woman / Weiblich,1.0,2.0,39.0,rennen_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,rennen,rennen_g_ch1,0.2842862941199708,15.156035531290598,1506.3511659824153,-1.3672581,-4.7584367,983.1944039255452,0.22284327727406533,1.307315267857966,802.672461007739,38.0,25.0
49,50.0,Man / Männlich,1.0,3.0,80.0,kalt_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,kalt,kalt_g_ch3,0.7702585021259063,2.157630904446812,0.0,10.666876,6.390681,1850.2652686987765,0.11503426581550835,2.0456970600882336,1308.333333333331,22.0,52.0
25,33.0,Man / Männlich,1.0,2.0,80.0,Donner_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,Donner,Donner_g_ch2,1.5537166180339166,13.806556425610818,3063.239484615279,0.056078084,-1.039536,2956.9600750160685,0.3232562710889306,0.47723610706123054,695.4890155094877,33.0,20.0
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,rennen_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,rennen,rennen_g_ch3,0.4927049571871031,16.67314995956646,464.5528894609577,-1.521524,-5.3186936,283.99732649760756,0.0989499085232417,0.5146315626453735,79.00245960491753,6.0,20.0
49,50.0,Man / Männlich,1.0,3.0,80.0,rennen_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,rennen,rennen_g_ch3,0.6639717949202018,16.449985561528738,1559.2719421925326,-2.5171378,-2.5173798,1305.669024631472,0.10122861299881114,0.12047234769744364,998.9557045059905,22.0,52.0
10,25.0,Man / Männlich,1.0,3.0,70.0,Donner_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,Donner,Donner_g_ch1,1.5741799295368435,12.931384763237071,391.14023171554504,0.906728,-0.7147296,365.7626826588078,0.025084652039780053,7.783691878456569,289.08313821323225,33.0,20.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,kalt_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,kalt,kalt_g_ch1,0.1758850303676078,5.170945269520569,887.7616312873679,11.846895,6.379281,695.6565696732424,0.5008107348328806,0.7487961725451555,484.86578585739255,35.0,5.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,Donner_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,Donner,Donner_g_ch1,1.2007898411670852,5.506385893210776,643.1223205973118,10.909247,8.464133,790.4606917450877,0.0882342337629951,0.7009798354164412,596.9398112486675,26.0,31.0
35,15.0,Man / Männlich,2.0,4.0,43.0,leise_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,leise,leise_g_ch2,0.3989071046264261,10.495009256742664,0.0,-0.54619294,-4.23176,2.140625193865896,0.09747756784474931,1.8827350897494206,0.0,1.0,18.0
24,66.0,Woman / Weiblich,1.0,5.0,60.0,kalt_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,kalt,kalt_g_ch2,0.508540552447944,2.1284541025623067,1758.3333333333262,12.529898,5.918761,733.0445438280212,0.4300386193047232,12.97918021995311,103.86473378062328,31.0,17.0
24,66.0,Woman / Weiblich,1.0,5.0,60.0,rennen_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,rennen,rennen_g_ch2,0.3285117660501387,14.749354171451834,1555.4875673289016,-1.2132566,-4.7132025,1243.0871015152022,0.171369212585403,0.26951417584914594,893.5067235203912,31.0,17.0
60,35.0,Man / Männlich,1.0,2.0,85.0,Donner_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,Donner,Donner_g_ch3,2.067102980016535,13.10962309319456,779.0097464352126,1.2399206,-0.4993271,888.0392482400744,0.36697542957095486,2.333527249675024,649.0301886490255,8.0,45.0
48,28.0,Woman / Weiblich,1.0,1.0,28.0,Donner_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,Donner,Donner_g_ch3,1.306360386722501,15.078576425749748,766.8097719087536,0.64429706,-1.0710821,426.6978699312473,0.1067184826841523,1.1190115637244347,267.1504833429158,5.0,34.0
40,,,,,,langsam_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,langsam,langsam_g_ch2,1.2015108649120545,16.196101625670483,1077.8757193858507,-1.6663591,-1.2981457,,,,,,
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,kalt_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,kalt,kalt_g_ch1,0.9135297726376,3.1309919562574247,2722.7722537781137,12.982745,7.486465,3347.043391977456,0.0015042192845464708,0.8245017465958058,2722.7722537781137,2.0,23.0
14,11.0,Man / Männlich,1.0,2.0,40.0,Donner_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,Donner,Donner_g_ch1,1.138649510650942,5.335732628702192,848.0437767330093,11.143025,8.676547,961.9270481357248,0.1618228450119764,0.479411395823095,740.5304509711218,1.0,10.0
50,62.0,Man / Männlich,1.0,2.0,75.0,rennen_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,rennen,rennen_g_ch3,0.4440238481556112,16.50987105530909,231.27447122098883,-2.0452266,-5.285765,1687.5777133590907,0.21994794676459056,0.059885493780353016,1327.9974709715439,12.0,5.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,Donner_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,Donner,Donner_g_ch2,0.071846532240054,0.0,0.0,10.6417885,5.178463,447.9711493061083,1.290396928670289,16.210120424732615,359.5861666231708,,
59,27.0,Woman / Weiblich,1.0,3.0,40.0,Donner_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,Donner,Donner_g_ch3,2.4340784095874897,15.443150342869584,1428.039935084238,1.1763365,-0.3682713,1265.0653666135008,0.11561704760282643,10.46663057550079,1032.5371851547138,1.0,20.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,kalt_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,kalt,kalt_g_ch2,0.7446563595999467,12.878960027399147,0.0,-0.41889265,-4.944993,2065.26701028369,0.15743764623571233,9.022877464445392,1686.189862196375,12.0,29.0
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,rennen_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,rennen,rennen_g_ch1,0.3579452995646319,16.548853568299286,357.31430033271,-1.6149962,-5.731089,129.41711599707236,0.029349711558525393,0.08357848126330936,103.6957168355265,2.0,23.0
0,,,,,,Donner_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,Donner,Donner_g_ch1,1.362243460910343,16.210120424732615,359.5861666231708,-0.574746,-1.0676256,,,,,,
32,24.0,Woman / Weiblich,1.0,4.0,41.0,leise_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,leise,leise_g_ch2,0.4189174023704269,1.3368280949333762,0.0,10.2926655,4.220806,914.4762351823092,0.10187554526695158,11.142114399092593,646.5005514019045,12.0,29.0
23,35.0,Woman / Weiblich,1.0,4.0,43.0,kalt_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,kalt,kalt_g_ch2,0.9385791717526673,15.107634322515416,1862.1980671139495,-0.52284116,-1.7685195,2610.8539908142916,0.18320360663467017,1.3742386826545996,2074.4521789157175,24.0,26.0
23,35.0,Woman / Weiblich,1.0,4.0,43.0,rennen_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,rennen,rennen_g_ch2,0.4998809786355417,14.479839995602688,661.9808438085104,-1.73103,-4.8745294,167.8395082431861,0.1576660679088171,0.026941662348347606,10.796912525961261,24.0,26.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,Donner_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,Donner,Donner_g_ch1,0.9768266656389656,4.856321232879097,1588.574227704131,12.073433,7.7537255,655.8792877628952,0.4674341555146063,9.746945833262288,495.48887670769477,15.0,5.0
5,59.0,Man / Männlich,1.0,2.0,66.0,kalt_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,kalt,kalt_g_ch1,0.6766957652004885,4.422149096975414,402.89584542997534,11.159662,6.7728844,1243.2390554234184,0.18196660676189536,10.036770799274032,1012.5284006199837,1.0,20.0
57,50.0,Woman / Weiblich,1.0,2.0,30.0,rennen_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,rennen,rennen_g_ch3,0.7006708805097734,14.893506064150474,249.45906455060373,-2.5865371,-3.5328345,71.85538561877205,0.1296023302080107,1.5823404871524183,44.238709068294696,29.0,50.0
26,,Woman / Weiblich,,,,Donner_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,Donner,Donner_g_ch2,1.2651513020899432,15.84939615877209,1957.2513038070333,0.3786197,-1.15852,1891.922835698804,0.2885653159439734,2.042839733161271,1105.9881808082455,,
35,15.0,Man / Männlich,2.0,4.0,43.0,kalt_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,kalt,kalt_g_ch2,1.040004815251913,14.607562154877137,1491.6666666666592,-0.34141752,-2.7102215,1434.3056810563546,0.30020067237075965,1.2269542682680523,1014.2059352970531,1.0,18.0
5,59.0,Man / Männlich,1.0,2.0,66.0,rennen_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,rennen,rennen_g_ch1,0.5713229233159509,16.957245958659023,443.0654226203801,-2.2717695,-4.7966847,325.9152682346635,0.1191503943850103,0.9266190184404728,261.2868266145779,1.0,20.0
27,13.0,Woman / Weiblich,2.0,5.0,73.0,rennen_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,rennen,rennen_g_ch2,0.4709395041469979,14.988435043873851,832.6641559424065,-1.3148228,-4.977529,753.4404753251225,0.03901575492021192,1.5063401518971116,611.201350430302,,
27,13.0,Woman / Weiblich,2.0,5.0,73.0,kalt_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,kalt,kalt_g_ch2,0.6411617628366764,4.326645743441878,833.8057537252391,11.363381,6.733861,351.8475953487511,0.36264409151338706,0.3893728611112568,283.583762965274,,
